"from"	"to"	"weight"
"Cre10.g464750"	"Cre03.g189850"	0.0108214636877994
"Cre01.g000050"	"Cre02.g097213"	0.0108214480594263
"Cre09.g400441"	"Cre12.g488450"	0.0108214217509316
"Cre17.g702451"	"Cre06.g280420"	0.0108205736415683
"Cre17.g729750"	"Cre13.g564550"	0.0108201114299395
"Cre08.g364400"	"Cre13.g582201"	0.0108199552570306
"Cre16.g667450"	"Cre11.g478050"	0.0108199055278744
"Cre16.g667150"	"Cre06.g257900"	0.0108195195854524
"Cre10.g421550"	"Cre01.g011350"	0.0108189374069802
"Cre06.g278181"	"Cre12.g525600"	0.0108187343406435
"Cre16.g671900"	"Cre06.g250450"	0.0108186493629341
"Cre02.g078700"	"Cre09.g394658"	0.0108186423335795
"Cre10.g433350"	"Cre13.g563300"	0.010818485590006
"Cre13.g572150"	"Cre04.g225000"	0.010818376795487
"Cre12.g489000"	"Cre13.g569450"	0.0108183094247682
"Cre04.g224600"	"Cre04.g217938"	0.010818245798377
"Cre02.g083750"	"Cre03.g171950"	0.0108180235716804
"Cre02.g146629"	"Cre14.g633300"	0.0108180009730793
"Cre17.g739450"	"Cre17.g706150"	0.0108178932647326
"Cre05.g241636"	"Cre10.g419900"	0.010817468926673
"Cre02.g113450"	"Cre01.g003508"	0.0108169708369252
"Cre03.g183350"	"Cre02.g079800"	0.0108167209192997
"Cre06.g269100"	"Cre17.g742000"	0.0108165370175493
"Cre12.g514250"	"Cre11.g467585"	0.0108164885188191
"Cre14.g612100"	"Cre05.g238687"	0.0108162040439146
"Cre01.g004600"	"Cre12.g508853"	0.0108159814936851
"Cre10.g418600"	"Cre10.g425300"	0.0108158348485375
"Cre02.g146629"	"Cre09.g392097"	0.0108158170012255
"Cre16.g667150"	"Cre12.g502050"	0.0108155366187992
"Cre12.g537671"	"Cre01.g053500"	0.0108153338188021
"Cre17.g709550"	"Cre10.g466050"	0.0108151590161299
"Cre13.g586450"	"Cre16.g666627"	0.0108151274310149
"Cre01.g043550"	"Cre10.g441400"	0.010815093864917
"Cre04.g212700"	"Cre16.g658700"	0.0108150424557315
"Cre16.g671900"	"Cre06.g254500"	0.0108148204729494
"Cre11.g479450"	"Cre04.g232602"	0.0108148170036271
"Cre02.g118250"	"Cre06.g286550"	0.0108146049092951
"Cre06.g285600"	"Cre13.g602600"	0.0108145001739278
"Cre12.g495100"	"Cre03.g144727"	0.0108141225799909
"Cre08.g364400"	"Cre10.g436000"	0.0108140426292236
"Cre03.g152150"	"Cre07.g347150"	0.0108139635821274
"Cre08.g364450"	"Cre16.g685550"	0.0108139371996442
"Cre12.g541777"	"Cre04.g231516"	0.0108135816225233
"Cre08.g364400"	"Cre12.g497653"	0.0108132962659085
"Cre12.g501600"	"Cre15.g635600"	0.0108131221540281
"Cre02.g100100"	"Cre12.g539201"	0.010812958923175
"Cre06.g304250"	"Cre08.g364151"	0.0108126057974461
"Cre02.g118250"	"Cre01.g061807"	0.0108124918614763
"Cre05.g241636"	"Cre05.g236050"	0.010812442315233
"Cre12.g515050"	"Cre16.g679700"	0.0108123847846147
"Cre12.g560750"	"Cre12.g549002"	0.0108123239188865
"Cre06.g266950"	"Cre01.g026900"	0.0108122850501125
"Cre09.g388600"	"Cre07.g331850"	0.0108122850400872
"Cre04.g231516"	"Cre17.g705000"	0.0108122848705154
"Cre02.g074150"	"Cre14.g619613"	0.0108121868648018
"Cre17.g702451"	"Cre16.g680250"	0.0108121847516198
"Cre16.g676421"	"Cre09.g388134"	0.0108120083387545
"Cre10.g435450"	"Cre12.g501200"	0.0108119620827699
"Cre12.g534450"	"Cre04.g217908"	0.0108119047478461
"Cre03.g189000"	"Cre06.g284300"	0.0108118020430408
"Cre12.g560750"	"Cre16.g655000"	0.0108116717195499
"Cre12.g557300"	"Cre13.g592100"	0.0108116344282589
"Cre02.g083750"	"Cre08.g385200"	0.0108114070426223
"Cre12.g560200"	"Cre01.g068742"	0.0108113615495224
"Cre01.g034350"	"Cre10.g461575"	0.0108113443486092
"Cre03.g160700"	"Cre16.g692902"	0.0108113396349978
"Cre06.g291500"	"Cre05.g240350"	0.0108113177890398
"Cre04.g219600"	"Cre12.g523550"	0.0108112773577173
"Cre06.g266950"	"Cre09.g401738"	0.0108110485378496
"Cre02.g109650"	"Cre08.g359550"	0.0108107485822871
"Cre03.g200431"	"Cre17.g735350"	0.0108105522573104
"Cre01.g000050"	"Cre12.g499300"	0.0108103473571179
"Cre03.g200431"	"Cre03.g189950"	0.010810283104859
"Cre09.g393284"	"Cre12.g497000"	0.0108101196162704
"Cre10.g441000"	"Cre12.g538150"	0.0108100464723129
"Cre16.g649433"	"Cre17.g724850"	0.0108100068919776
"Cre16.g676421"	"Cre05.g243800"	0.010809796938448
"Cre10.g436800"	"Cre16.g672650"	0.010809617073751
"Cre02.g094150"	"Cre01.g030050"	0.0108095535089747
"Cre16.g667450"	"Cre16.g686300"	0.0108095338870984
"Cre06.g305850"	"Cre16.g677050"	0.0108093675943655
"Cre06.g261450"	"Cre17.g739650"	0.0108092730216865
"Cre09.g397734"	"Cre10.g439400"	0.0108091781159984
"Cre02.g101500"	"Cre03.g185850"	0.0108090503900575
"Cre05.g242600"	"Cre03.g179820"	0.0108087258667483
"Cre03.g200431"	"Cre06.g298600"	0.0108087186396187
"Cre09.g397734"	"Cre08.g372450"	0.0108085363997725
"Cre06.g293750"	"Cre01.g019650"	0.0108084312569492
"Cre09.g397734"	"Cre06.g304876"	0.0108081272085653
"Cre03.g160600"	"Cre10.g463900"	0.0108081241554045
"Cre02.g101550"	"Cre17.g739650"	0.0108080639886073
"Cre09.g392300"	"Cre14.g619800"	0.0108079903395623
"Cre14.g620500"	"Cre03.g165900"	0.0108079437138013
"Cre07.g345350"	"Cre06.g255700"	0.0108076496992149
"Cre07.g340450"	"Cre11.g469300"	0.0108076208742537
"Cre04.g231124"	"Cre10.g427150"	0.0108076027848984
"Cre06.g275350"	"Cre06.g248950"	0.0108075162056389
"Cre01.g029450"	"Cre07.g331650"	0.0108073302157754
"Cre03.g193400"	"Cre05.g247850"	0.0108072842927586
"Cre01.g052300"	"Cre14.g633904"	0.0108072795935351
"Cre13.g572950"	"Cre11.g467789"	0.0108072031022229
"Cre12.g557300"	"Cre17.g738450"	0.0108071084359148
"Cre02.g074150"	"Cre10.g457228"	0.0108067859377309
"Cre08.g364450"	"Cre17.g708000"	0.0108066069350469
"Cre09.g400441"	"Cre08.g365851"	0.010806565257239
"Cre03.g189000"	"Cre17.g702150"	0.0108053281161365
"Cre06.g266850"	"Cre06.g307700"	0.0108051410331124
"Cre01.g002250"	"Cre02.g088900"	0.0108050128532125
"Cre07.g345050"	"Cre03.g200879"	0.0108049218471597
"Cre09.g399067"	"Cre02.g085800"	0.0108049083763183
"Cre09.g392300"	"Cre17.g707250"	0.0108048882327622
"Cre14.g610550"	"Cre06.g310250"	0.0108048840336789
"Cre13.g583150"	"Cre11.g477200"	0.0108047711052364
"Cre02.g113450"	"Cre16.g678452"	0.0108047289622933
"Cre09.g390000"	"Cre16.g652550"	0.0108047275696103
"Cre02.g097850"	"Cre02.g096050"	0.0108046595454736
"Cre14.g617200"	"Cre10.g463355"	0.010804474341334
"Cre17.g702451"	"Cre15.g640204"	0.0108039254336993
"Cre14.g612100"	"Cre06.g305550"	0.0108037388257088
"Cre14.g620850"	"Cre01.g025500"	0.0108036080500177
"Cre03.g153050"	"Cre14.g615550"	0.0108035220873486
"Cre02.g118250"	"Cre24.g756047"	0.010803443745268
"Cre13.g572450"	"Cre12.g548700"	0.0108030946754594
"Cre10.g441000"	"Cre12.g518900"	0.0108028298387386
"Cre08.g377200"	"Cre04.g227850"	0.0108026562733188
"Cre09.g390000"	"Cre07.g332700"	0.0108025552020591
"Cre07.g323000"	"Cre09.g388700"	0.0108024523066253
"Cre12.g534151"	"Cre01.g006100"	0.0108024501229801
"Cre09.g399289"	"Cre02.g099350"	0.010801770692042
"Cre06.g291500"	"Cre11.g467771"	0.010801488945442
"Cre11.g479450"	"Cre03.g148850"	0.0108012298121621
"Cre06.g278159"	"Cre12.g511900"	0.0108011645496624
"Cre08.g371052"	"Cre16.g663200"	0.0108011459996539
"Cre03.g180800"	"Cre07.g343700"	0.010801079167432
"Cre02.g087551"	"Cre02.g144700"	0.0108009469584407
"Cre02.g103450"	"Cre09.g410400"	0.0108007562042728
"Cre13.g568350"	"Cre17.g696700"	0.0108007461594304
"Cre06.g285600"	"Cre15.g639200"	0.0108006313002959
"Cre06.g255450"	"Cre16.g689550"	0.0108005545872131
"Cre10.g436800"	"Cre09.g401550"	0.0108005236478955
"Cre03.g145407"	"Cre06.g266850"	0.010800394550773
"Cre04.g212700"	"Cre01.g052800"	0.0108002953245976
"Cre06.g275350"	"Cre08.g384864"	0.0108002945101817
"Cre14.g614750"	"Cre17.g725950"	0.0108001802395798
"Cre06.g254650"	"Cre10.g447550"	0.0107999912857909
"Cre16.g695600"	"Cre24.g755297"	0.0107996723336286
"Cre02.g104700"	"Cre07.g320950"	0.0107996049762436
"Cre06.g256200"	"Cre12.g538600"	0.0107994489866389
"Cre09.g397734"	"Cre16.g691350"	0.0107991334806551
"Cre10.g441000"	"Cre13.g573700"	0.0107988798406326
"Cre04.g231124"	"Cre16.g677550"	0.0107988325971666
"Cre02.g104700"	"Cre05.g231002"	0.0107988098546488
"Cre08.g364050"	"Cre07.g353900"	0.010798774592107
"Cre11.g475950"	"Cre10.g438500"	0.010798767448166
"Cre09.g391353"	"Cre11.g476850"	0.010798734527104
"Cre16.g673250"	"Cre14.g625650"	0.0107985612362416
"Cre14.g630400"	"Cre02.g109900"	0.0107985125375366
"Cre01.g000050"	"Cre09.g402441"	0.0107984964330069
"Cre12.g540400"	"Cre10.g458600"	0.0107981577059038
"Cre13.g572150"	"Cre17.g697000"	0.0107980979501716
"Cre14.g631750"	"Cre10.g467000"	0.0107977652491833
"Cre06.g305850"	"Cre12.g552900"	0.0107977090426235
"Cre07.g349152"	"Cre06.g287150"	0.0107973173872985
"Cre03.g179000"	"Cre14.g619900"	0.0107969664197188
"Cre06.g261450"	"Cre14.g618926"	0.0107966993931787
"Cre07.g345050"	"Cre11.g467646"	0.0107963395961119
"Cre09.g399067"	"Cre02.g090750"	0.0107963117958791
"Cre09.g410450"	"Cre07.g351900"	0.0107962359924217
"Cre17.g738600"	"Cre16.g675630"	0.0107961608147117
"Cre02.g144800"	"Cre02.g100350"	0.0107961092497387
"Cre09.g392300"	"Cre03.g185350"	0.0107959236246847
"Cre03.g200431"	"Cre01.g048750"	0.0107958992888884
"Cre02.g082550"	"Cre03.g175700"	0.0107958917338239
"Cre17.g738600"	"Cre01.g014200"	0.0107958886238157
"Cre09.g397475"	"Cre07.g317350"	0.0107958265020714
"Cre01.g014050"	"Cre16.g686846"	0.0107957481295746
"Cre09.g390000"	"Cre13.g584551"	0.0107954601556928
"Cre02.g146629"	"Cre06.g284350"	0.0107953236288735
"Cre02.g087551"	"Cre03.g172322"	0.01079492521662
"Cre01.g043550"	"Cre05.g235950"	0.0107945727863773
"Cre05.g247000"	"Cre09.g396326"	0.0107943497353087
"Cre03.g149350"	"Cre06.g263200"	0.0107937446212557
"Cre05.g238250"	"Cre06.g298550"	0.0107934567616254
"Cre12.g495100"	"Cre12.g528500"	0.0107934422278031
"Cre06.g268600"	"Cre06.g281286"	0.0107933707700486
"Cre06.g291500"	"Cre13.g591450"	0.0107933463959821
"Cre02.g103450"	"Cre12.g521650"	0.0107933401009253
"Cre02.g104700"	"Cre07.g317000"	0.0107932861064066
"Cre10.g436800"	"Cre16.g668850"	0.0107932543985744
"Cre03.g200431"	"Cre17.g726650"	0.0107930902474262
"Cre07.g329650"	"Cre05.g233450"	0.0107929927405542
"Cre14.g631750"	"Cre12.g485000"	0.0107929896951414
"Cre11.g467577"	"Cre08.g369200"	0.0107928967277365
"Cre17.g738632"	"Cre01.g029950"	0.0107928343724091
"Cre11.g475950"	"Cre14.g614151"	0.010792735640896
"Cre13.g606750"	"Cre14.g619900"	0.0107927186915398
"Cre07.g345050"	"Cre14.g623000"	0.0107924775680324
"Cre01.g043550"	"Cre05.g234652"	0.0107924612395609
"Cre10.g429880"	"Cre14.g625450"	0.0107921187934914
"Cre17.g696300"	"Cre11.g467607"	0.010791694998157
"Cre09.g387850"	"Cre01.g037600"	0.010791653028691
"Cre05.g240600"	"Cre03.g195900"	0.0107915893181876
"Cre15.g639350"	"Cre11.g467800"	0.0107915056842485
"Cre13.g586450"	"Cre16.g678100"	0.0107914710506003
"Cre02.g144800"	"Cre16.g678437"	0.0107913111456153
"Cre14.g612350"	"Cre09.g390875"	0.0107912528784927
"Cre09.g410450"	"Cre17.g701150"	0.0107910732023575
"Cre03.g185950"	"Cre49.g761347"	0.0107909840608302
"Cre07.g352600"	"Cre02.g078804"	0.0107909394039093
"Cre07.g354500"	"Cre12.g542900"	0.0107908360142102
"Cre07.g349152"	"Cre12.g547302"	0.0107907621634903
"Cre12.g489000"	"Cre17.g700750"	0.010790659808747
"Cre11.g479450"	"Cre02.g085650"	0.0107906344177999
"Cre10.g429880"	"Cre06.g308900"	0.0107905426607741
"Cre02.g083750"	"Cre08.g368350"	0.010790505604191
"Cre12.g557300"	"Cre03.g167300"	0.0107901669985595
"Cre09.g392300"	"Cre10.g426900"	0.010790106760714
"Cre17.g709550"	"Cre13.g577750"	0.0107900640967529
"Cre01.g000050"	"Cre11.g467547"	0.0107899989905542
"Cre10.g438850"	"Cre12.g521750"	0.0107899050684606
"Cre04.g231516"	"Cre04.g218750"	0.0107898563468409
"Cre12.g520650"	"Cre24.g755847"	0.0107897323049872
"Cre09.g399067"	"Cre17.g733000"	0.0107896732741274
"Cre07.g323000"	"Cre12.g504302"	0.0107896295152588
"Cre02.g108450"	"Cre10.g424900"	0.0107894887170177
"Cre02.g101550"	"Cre01.g011901"	0.0107894776819976
"Cre02.g144800"	"Cre09.g397850"	0.0107891393559191
"Cre06.g250950"	"Cre09.g395621"	0.0107889428504696
"Cre09.g386753"	"Cre10.g442900"	0.010788766995668
"Cre16.g662350"	"Cre17.g737353"	0.0107881874539944
"Cre03.g149400"	"Cre05.g239000"	0.0107880392448091
"Cre12.g560750"	"Cre10.g425100"	0.0107880060972322
"Cre03.g184151"	"Cre06.g250250"	0.0107878692429045
"Cre09.g399289"	"Cre10.g437000"	0.0107878267691515
"Cre06.g278184"	"Cre03.g184200"	0.0107875066545248
"Cre08.g364450"	"Cre02.g146450"	0.0107873104553492
"Cre02.g082550"	"Cre03.g185200"	0.0107869222557184
"Cre06.g305200"	"Cre13.g586916"	0.0107868970506524
"Cre01.g051174"	"Cre13.g582112"	0.0107868675746172
"Cre07.g353700"	"Cre04.g213152"	0.0107860331908549
"Cre03.g179000"	"Cre02.g105100"	0.0107860012121537
"Cre14.g612100"	"Cre14.g633900"	0.0107857987813986
"Cre03.g163200"	"Cre10.g455000"	0.0107857288563711
"Cre06.g278229"	"Cre13.g575600"	0.0107856171746339
"Cre07.g318050"	"Cre14.g623926"	0.0107855202583351
"Cre02.g101850"	"Cre06.g290900"	0.0107854724049315
"Cre01.g029450"	"Cre07.g325713"	0.0107852832387156
"Cre12.g516050"	"Cre06.g291350"	0.0107850644292563
"Cre03.g144747"	"Cre06.g278097"	0.010784993332887
"Cre06.g266950"	"Cre09.g392319"	0.010784795839073
"Cre12.g534151"	"Cre16.g683500"	0.0107845279304009
"Cre03.g163200"	"Cre16.g658650"	0.010784370423637
"Cre10.g436800"	"Cre04.g228950"	0.0107841641745102
"Cre16.g667450"	"Cre16.g689600"	0.0107840034598322
"Cre17.g702451"	"Cre16.g649700"	0.0107839037240213
"Cre02.g100100"	"Cre12.g560050"	0.0107836677528241
"Cre08.g364400"	"Cre10.g422300"	0.0107836512003805
"Cre01.g001600"	"Cre03.g176930"	0.0107834337926519
"Cre17.g702451"	"Cre01.g052550"	0.0107834108311764
"Cre06.g278184"	"Cre17.g738632"	0.0107833052348771
"Cre07.g330050"	"Cre16.g649800"	0.010783253662286
"Cre06.g266850"	"Cre07.g326550"	0.0107830959510585
"Cre10.g430750"	"Cre07.g349700"	0.0107830869235175
"Cre01.g051174"	"Cre08.g383500"	0.0107827145932841
"Cre14.g614400"	"Cre13.g602450"	0.010781953393289
"Cre06.g264400"	"Cre05.g235450"	0.010781600719388
"Cre01.g001600"	"Cre01.g038750"	0.0107815451324703
"Cre03.g200431"	"Cre06.g278400"	0.0107806876579972
"Cre06.g262800"	"Cre14.g629150"	0.0107805366399224
"Cre01.g003376"	"Cre12.g509800"	0.0107801449624861
"Cre16.g674890"	"Cre06.g264050"	0.0107799264368835
"Cre13.g586450"	"Cre02.g095067"	0.0107798161464645
"Cre03.g184151"	"Cre09.g401750"	0.0107795002832866
"Cre07.g344668"	"Cre13.g570500"	0.0107794811342921
"Cre03.g189000"	"Cre06.g268700"	0.0107793682725591
"Cre04.g218050"	"Cre11.g467631"	0.0107792934301859
"Cre05.g241636"	"Cre09.g395925"	0.0107792539212384
"Cre03.g149350"	"Cre24.g755497"	0.0107790735307884
"Cre03.g163200"	"Cre14.g614800"	0.0107790678384233
"Cre02.g110150"	"Cre09.g399215"	0.0107790449450822
"Cre05.g247000"	"Cre06.g304100"	0.0107787221841593
"Cre03.g200431"	"Cre04.g215350"	0.0107784572169952
"Cre16.g667450"	"Cre17.g703850"	0.0107782296092605
"Cre14.g614400"	"Cre06.g306700"	0.0107776066639004
"Cre12.g534151"	"Cre03.g197600"	0.0107775557616938
"Cre17.g698233"	"Cre14.g611150"	0.0107773793300967
"Cre17.g709800"	"Cre13.g607750"	0.0107772294191561
"Cre10.g436800"	"Cre09.g395450"	0.0107767937720658
"Cre12.g534450"	"Cre13.g590905"	0.0107767375007138
"Cre11.g479450"	"Cre05.g247850"	0.0107766095226946
"Cre06.g283200"	"Cre17.g741250"	0.0107765855585421
"Cre06.g266850"	"Cre02.g086750"	0.0107764609118527
"Cre11.g467577"	"Cre07.g337516"	0.0107764420231823
"Cre15.g643700"	"Cre12.g531250"	0.0107761673126059
"Cre14.g617200"	"Cre12.g484500"	0.0107760355506937
"Cre09.g392542"	"Cre17.g730400"	0.0107760102074396
"Cre09.g397475"	"Cre14.g630799"	0.0107758307971466
"Cre03.g189850"	"Cre04.g215650"	0.0107756301759926
"Cre06.g256200"	"Cre01.g055477"	0.0107754569699534
"Cre14.g610631"	"Cre17.g737353"	0.010775406914017
"Cre06.g291500"	"Cre17.g747247"	0.0107749761712935
"Cre08.g364050"	"Cre09.g405000"	0.0107749082377274
"Cre03.g163200"	"Cre04.g215750"	0.0107747448469365
"Cre17.g702650"	"Cre16.g649650"	0.0107745916759845
"Cre03.g194950"	"Cre13.g603000"	0.0107745364693055
"Cre14.g617200"	"Cre13.g565400"	0.010774513190626
"Cre06.g278181"	"Cre06.g291200"	0.010774478902031
"Cre08.g383000"	"Cre13.g604450"	0.0107743366935657
"Cre10.g438850"	"Cre02.g109100"	0.0107742890248492
"Cre02.g104700"	"Cre04.g225500"	0.0107740951104196
"Cre06.g293750"	"Cre08.g365000"	0.0107739443352123
"Cre03.g144747"	"Cre08.g382825"	0.0107738501095751
"Cre12.g534151"	"Cre16.g652550"	0.0107737437838721
"Cre06.g269100"	"Cre11.g467738"	0.010773544607553
"Cre06.g266950"	"Cre16.g651100"	0.0107730424304409
"Cre15.g643700"	"Cre17.g745647"	0.0107730402241547
"Cre02.g082550"	"Cre16.g655100"	0.0107729610070107
"Cre05.g242600"	"Cre03.g200095"	0.0107729566027151
"Cre13.g572450"	"Cre07.g317500"	0.0107729219972425
"Cre02.g089200"	"Cre06.g303171"	0.0107729050916462
"Cre17.g746947"	"Cre12.g548201"	0.0107728990184284
"Cre07.g335150"	"Cre07.g329882"	0.0107727280389673
"Cre06.g293750"	"Cre03.g178700"	0.0107726269728422
"Cre09.g397734"	"Cre12.g507850"	0.0107721644296245
"Cre02.g085150"	"Cre09.g411050"	0.0107721444321066
"Cre03.g172800"	"Cre03.g165900"	0.0107718528777288
"Cre04.g212700"	"Cre04.g227600"	0.0107717846288705
"Cre02.g078700"	"Cre13.g577450"	0.0107716786483008
"Cre10.g441000"	"Cre12.g538350"	0.0107715804644454
"Cre09.g387150"	"Cre07.g345600"	0.0107715500561191
"Cre12.g495100"	"Cre12.g535450"	0.0107713140777158
"Cre03.g148250"	"Cre05.g237800"	0.0107711138317254
"Cre12.g534151"	"Cre10.g446600"	0.010770897594529
"Cre15.g639350"	"Cre17.g720500"	0.0107707803285933
"Cre04.g231516"	"Cre07.g315600"	0.0107707715982587
"Cre03.g179000"	"Cre43.g760647"	0.0107707609499099
"Cre17.g739450"	"Cre04.g229494"	0.0107703522270479
"Cre09.g399289"	"Cre15.g635600"	0.010770295811727
"Cre11.g479450"	"Cre12.g521400"	0.0107700741374832
"Cre03.g163200"	"Cre14.g611400"	0.0107700719537263
"Cre03.g210625"	"Cre09.g407016"	0.0107700241017352
"Cre02.g079200"	"Cre06.g311900"	0.010769493156559
"Cre07.g344668"	"Cre17.g747497"	0.0107693753024836
"Cre11.g467577"	"Cre04.g228100"	0.0107693297938905
"Cre06.g253250"	"Cre01.g028713"	0.0107691497859422
"Cre03.g174150"	"Cre13.g573000"	0.0107691295031803
"Cre07.g316600"	"Cre08.g375000"	0.010769056778299
"Cre03.g193400"	"Cre04.g217942"	0.0107690180424629
"Cre03.g144747"	"Cre10.g448750"	0.010768897981387
"Cre12.g556400"	"Cre12.g556450"	0.0107684491033473
"Cre13.g571050"	"Cre13.g591000"	0.0107681838398792
"Cre02.g108350"	"Cre02.g141400"	0.0107680447390256
"Cre03.g144747"	"Cre14.g611400"	0.0107678503563396
"Cre03.g163200"	"Cre07.g334025"	0.0107678157549718
"Cre04.g224600"	"Cre07.g342850"	0.010767578026995
"Cre10.g421550"	"Cre01.g044050"	0.0107672096743219
"Cre03.g185950"	"Cre02.g111500"	0.0107670141959302
"Cre01.g052300"	"Cre02.g113400"	0.0107668299325026
"Cre16.g680232"	"Cre12.g497650"	0.0107666816116581
"Cre13.g573000"	"Cre12.g536900"	0.0107665774884711
"Cre03.g193400"	"Cre02.g110450"	0.0107664127070037
"Cre06.g262800"	"Cre04.g224800"	0.0107663092934136
"Cre08.g378800"	"Cre01.g059982"	0.0107662725155121
"Cre08.g383000"	"Cre13.g591501"	0.0107657447291755
"Cre02.g103450"	"Cre12.g549000"	0.0107657141600284
"Cre08.g361400"	"Cre13.g573150"	0.0107655961138203
"Cre16.g671900"	"Cre06.g297600"	0.0107655434789306
"Cre12.g502700"	"Cre10.g447550"	0.0107651583111021
"Cre14.g612100"	"Cre04.g212150"	0.0107650960981681
"Cre02.g100100"	"Cre06.g304876"	0.0107649737322043
"Cre08.g378800"	"Cre13.g604450"	0.0107648126703658
"Cre07.g345050"	"Cre08.g383000"	0.0107647873521635
"Cre06.g275350"	"Cre06.g255700"	0.010764766790149
"Cre09.g392300"	"Cre13.g567600"	0.0107647297847765
"Cre03.g185950"	"Cre02.g103450"	0.0107644181611371
"Cre15.g635100"	"Cre01.g001750"	0.010764338716437
"Cre08.g364050"	"Cre13.g562150"	0.0107643169573945
"Cre06.g291500"	"Cre04.g224650"	0.0107642931194979
"Cre10.g441000"	"Cre08.g381516"	0.0107641260195873
"Cre02.g085150"	"Cre04.g228950"	0.0107639399961109
"Cre03.g152150"	"Cre14.g617950"	0.0107639176973749
"Cre06.g278181"	"Cre17.g744897"	0.010763855695932
"Cre14.g612350"	"Cre17.g713150"	0.0107636761838423
"Cre17.g738632"	"Cre13.g604050"	0.0107636278293346
"Cre05.g240600"	"Cre16.g670900"	0.0107635529515224
"Cre16.g667450"	"Cre16.g668451"	0.010763450405005
"Cre17.g746547"	"Cre11.g475500"	0.0107633931545506
"Cre02.g085150"	"Cre02.g119484"	0.0107633908736603
"Cre07.g330050"	"Cre03.g157150"	0.0107633785900322
"Cre09.g397734"	"Cre10.g454951"	0.010763297749375
"Cre10.g464750"	"Cre16.g691664"	0.0107631404192168
"Cre06.g300600"	"Cre01.g055428"	0.010763031397276
"Cre08.g364050"	"Cre17.g702150"	0.0107629246698171
"Cre11.g467577"	"Cre17.g698600"	0.0107627818455056
"Cre04.g212700"	"Cre06.g258100"	0.0107627723152301
"Cre17.g696300"	"Cre10.g426000"	0.0107626647745775
"Cre08.g364450"	"Cre03.g204300"	0.0107624623382814
"Cre09.g397475"	"Cre09.g402600"	0.0107623978314775
"Cre07.g345050"	"Cre11.g467728"	0.0107621344202408
"Cre02.g078700"	"Cre07.g332800"	0.0107620829524464
"Cre03.g145407"	"Cre01.g017050"	0.0107620504085762
"Cre13.g572150"	"Cre07.g314100"	0.0107619936330581
"Cre06.g266950"	"Cre13.g583350"	0.0107618336488175
"Cre10.g453500"	"Cre08.g358530"	0.0107617354268134
"Cre15.g635100"	"Cre12.g558352"	0.0107617343740008
"Cre06.g305850"	"Cre03.g206705"	0.0107616566454914
"Cre01.g043550"	"Cre12.g536900"	0.0107616377968161
"Cre04.g218050"	"Cre12.g531283"	0.0107616077931697
"Cre07.g330050"	"Cre18.g749547"	0.0107615549416788
"Cre06.g275350"	"Cre16.g684400"	0.0107615517419996
"Cre08.g364400"	"Cre06.g264250"	0.010761501787409
"Cre13.g573000"	"Cre03.g172950"	0.0107614415053815
"Cre07.g345350"	"Cre09.g410700"	0.0107614165649179
"Cre11.g475950"	"Cre13.g607950"	0.0107613726226984
"Cre01.g001600"	"Cre01.g028600"	0.0107613624585423
"Cre10.g430750"	"Cre16.g694208"	0.0107612980170772
"Cre16.g650400"	"Cre17.g741800"	0.0107611310854081
"Cre11.g476200"	"Cre07.g352650"	0.0107610676244064
"Cre06.g250950"	"Cre03.g144667"	0.0107609609389724
"Cre16.g649433"	"Cre02.g086150"	0.0107606445237164
"Cre03.g197350"	"Cre12.g500450"	0.0107606086014393
"Cre16.g667450"	"Cre04.g223900"	0.0107606081342138
"Cre13.g573000"	"Cre10.g428750"	0.0107605895760422
"Cre06.g275500"	"Cre13.g582850"	0.0107604412966694
"Cre13.g573000"	"Cre14.g616250"	0.0107604076672429
"Cre16.g676421"	"Cre14.g619100"	0.0107603982919454
"Cre09.g397475"	"Cre13.g564426"	0.0107601350923182
"Cre03.g145407"	"Cre03.g189950"	0.0107600840389745
"Cre08.g358534"	"Cre09.g416800"	0.0107597005454805
"Cre03.g180800"	"Cre02.g096700"	0.0107596015724077
"Cre03.g162701"	"Cre17.g743997"	0.0107593999907748
"Cre13.g590350"	"Cre15.g641976"	0.0107593556401752
"Cre09.g387150"	"Cre09.g389750"	0.0107590210135419
"Cre03.g198800"	"Cre12.g512050"	0.0107589565312751
"Cre07.g345050"	"Cre14.g632450"	0.0107589402971079
"Cre16.g695600"	"Cre06.g307850"	0.0107586708666044
"Cre04.g212700"	"Cre12.g489500"	0.0107586690222342
"Cre02.g145550"	"Cre07.g318750"	0.010758515942408
"Cre04.g228400"	"Cre35.g759447"	0.0107581834641235
"Cre06.g278184"	"Cre03.g201750"	0.0107581193058296
"Cre04.g219600"	"Cre17.g697050"	0.0107579194758765
"Cre04.g219600"	"Cre16.g661500"	0.0107577922479314
"Cre11.g480950"	"Cre07.g334750"	0.0107577006170442
"Cre02.g110550"	"Cre07.g353650"	0.0107575809376776
"Cre07.g345050"	"Cre07.g345650"	0.0107573676238056
"Cre12.g514250"	"Cre12.g507800"	0.0107572924452292
"Cre01.g035150"	"Cre06.g268976"	0.0107572093122864
"Cre03.g164650"	"Cre03.g171700"	0.010757184459787
"Cre02.g118250"	"Cre09.g411525"	0.0107569519052511
"Cre11.g476200"	"Cre07.g344600"	0.0107568834538588
"Cre03.g193400"	"Cre06.g261750"	0.010756854129998
"Cre02.g101550"	"Cre16.g665100"	0.0107565020118816
